lat,lon,region,species,elevation,start,end,source,name
-54.31,-67.25,southamerica,    ,200,1666,-1986,ITRDB,arge022
-45,-71.3,southamerica,NOPU,1000,1647,1985,ITRDB,arge037
-40.42,-71.09,southamerica,AUCH,1075,1723,1989,ITRDB,arge068
-40.07,-71.26,southamerica,AUCH,1060,1823,1989,ITRDB,arge069
-40.44,-71.06,southamerica,AUCH,1050,1461,1989,ITRDB,arge070
-39.56,-71.08,southamerica,AUCH,870,1596,1989,ITRDB,arge071
-43.11,-71.42,southamerica,AUCH,470,1700,1992,ITRDB,arge072
-41.02,-70.59,southamerica,AUCH,1150,1497,1991,ITRDB,arge073
-40.03,-71.17,southamerica,AUCH,920,1508,1989,ITRDB,arge074
-41.05,-71.09,southamerica,AUCH,1020,1539,1992,ITRDB,arge075
-40.42,-71.16,southamerica,AUCH,1050,1589,1991,ITRDB,arge076
-40.39,-71.24,southamerica,AUCH,1050,1635,1991,ITRDB,arge077
-42.58,-71.13,southamerica,AUCH,850,1567,1992,ITRDB,arge078
-39.07,-71.07,southamerica,AUCH,1150,1562,1989,ITRDB,arge079
-41.32,-71.29,southamerica,AUCH,1160,1736,1991,ITRDB,arge080
-41.11,-70.45,southamerica,AUCH,1100,1733,1991,ITRDB,arge081
-40.04,-71.02,southamerica,AUCH,1100,1508,1989,ITRDB,arge082
-39.17,-71.16,southamerica,AUCH,1100,1676,1989,ITRDB,arge083
-41.03,-70.59,southamerica,AUCH,1100,1650,1991,ITRDB,arge084
-43.01,-71.34,southamerica,AUCH,650,1700,1974,ITRDB,arge085
-40.42,-71.08,southamerica,AUCH,910,1679,1991,ITRDB,arge086
-41.1,-71.47,southamerica,FICU,950,864,1991,ITRDB,arge088
-41.5,-71.46,southamerica,FICU,950,539,1993,ITRDB,arge089
-41.5,-71.47,southamerica,FICU,1230,574,1993,ITRDB,arge090
-42.05,-71.5,southamerica,FICU,1200,320,1993,ITRDB,arge091
-41.15,-71.54,southamerica,FICU,750,-342,1995,ITRDB,arge092
-42.44,-71.58,southamerica,FICU,535,311,1992,ITRDB,arge093
-42.35,-71.57,southamerica,FICU,570,568,1993,ITRDB,arge094
-41.16,-71.38,southamerica,NOPU,1690,1878,1991,ITRDB,arge095
-41.16,-71.38,southamerica,NOPU,1500,1546,1991,ITRDB,arge096
-41.07,-71.48,southamerica,NOPU,1500,1814,1991,ITRDB,arge097
-41.07,-71.48,southamerica,NOPU,1390,1850,1991,ITRDB,arge098
-41.07,-71.48,southamerica,NOPU,1320,1718,1991,ITRDB,arge099
-41.07,-71.48,southamerica,NOPU,1230,1701,1991,ITRDB,arge100
-41.09,-71.48,southamerica,NOPU,1740,1861,1991,ITRDB,arge101
-41.09,-71.48,southamerica,NOPU,1670,1890,1991,ITRDB,arge102
-41.09,-71.48,southamerica,NOPU,1600,1808,1991,ITRDB,arge103
-41.09,-71.48,southamerica,NOPU,1565,1820,1991,ITRDB,arge104
-41.09,-71.48,southamerica,NOPU,1550,1820,1991,ITRDB,arge105
-41.09,-71.48,southamerica,NOPU,1480,1539,1991,ITRDB,arge106
-41.09,-71.48,southamerica,NOPU,1410,1562,1991,ITRDB,arge107
-41.09,-71.48,southamerica,NOPU,1300,1572,1991,ITRDB,arge108
-54.47,-68.23,southamerica,NOPU,550,1759,2003,ITRDB,arge109
-33.44,-65.31,southamerica,PROS,513,1907,2000,ITRDB,arge110
-34,-65.22,southamerica,PROS,442,1930,2002,ITRDB,arge111
-34.21,-65.35,southamerica,PROS,415,1936,1999,ITRDB,arge112
-35.25,-65.07,southamerica,PROS,311,1796,2001,ITRDB,arge113
-37.52,-71.04,southamerica,ARAR,1695,1550,2003,ITRDB,arge114
-38.38,-70.45,southamerica,ARAR,1622,1424,2006,ITRDB,arge115
-39.37,-71.26,southamerica,ARAR,1697,1291,2006,ITRDB,arge116
-39.33,-71.02,southamerica,ARAR,1217,1525,2006,ITRDB,arge117
-39.09,-71.15,southamerica,ARAR,1142,1676,2006,ITRDB,arge118
-38.5,-71.05,southamerica,ARAR,1317,1264,2006,ITRDB,arge119
-39.19,-71.18,southamerica,ARAR,1119,1606,2006,ITRDB,arge120
-38.24,-70.48,southamerica,ARAR,1455,1654,2006,ITRDB,arge121
-39.06,-71.19,southamerica,ARAR,1531,1450,2006,ITRDB,arge122
-39.13,-71.1,southamerica,ARAR,1565,1647,2006,ITRDB,arge123
-40.53,-71.42,southamerica,NOPU,1450,1678,2006,ITRDB,arge124
-40.53,-71.42,southamerica,NOPU,1450,1767,2006,ITRDB,arge125
-40.43,-71.33,southamerica,NOPU,1350,1743,2006,ITRDB,arge126
-40.43,-71.33,southamerica,NOPU,1350,1720,2006,ITRDB,arge127
-40.38,-71.42,southamerica,NOPU,1080,1800,2006,ITRDB,arge128
-49.2,-72.59,southamerica,NOPU,660,1857,2004,ITRDB,arge129
-40.45,-71.36,southamerica,NOPU,1470,1708,2004,ITRDB,arge130
-50.35,-72.52,southamerica,NOPU,700,1710,2004,ITRDB,arge131
-49.23,-72.53,southamerica,NOPU,810,1722,2006,ITRDB,arge132
-49.23,-72.53,southamerica,NOPU,810,1805,2006,ITRDB,arge133
-40.49,-71.28,southamerica,NOPU,1230,1794,2006,ITRDB,arge134
-40.49,-71.28,southamerica,NOPU,1230,1895,2006,ITRDB,arge135
-50.32,-72.43,southamerica,NOPU,780,1748,2004,ITRDB,arge136
-40.41,-71.32,southamerica,NOPU,1190,1739,2006,ITRDB,arge137
-40.41,-71.32,southamerica,NOPU,1190,1689,2006,ITRDB,arge138
-16.13,-61.4,southamerica,CEMC,503,1836,2005,ITRDB,bol001
-15.38,-62.25,southamerica,CEMC,296,1924,2008,ITRDB,bol002
-16.2,-61.37,southamerica,CEMC,446,1798,2010,ITRDB,bol003
-15.58,-62.14,southamerica,CEMC,420,1847,2006,ITRDB,bol004
-34.55,-70.42,southamerica,AUCH,3346,1796,1975,ITRDB,chil001
-32.39,-70.49,southamerica,AUCH,5577,1010,1972,ITRDB,chil002
-33.47,-70.15,southamerica,AUCH,5249,1131,1975,ITRDB,chil007
-38.37,-71.36,southamerica,NOPU,1630,1745,1996,ITRDB,chil019
-37.34,-71.14,southamerica,NOPU,1720,1728,1996,ITRDB,chil020
-38.38,-71.36,southamerica,NOPU,1490,1716,1996,ITRDB,chil021
-37.28,-71.19,southamerica,NOPU,1500,1736,1996,ITRDB,chil022
-37.29,-71.19,southamerica,NOPU,1690,1770,1995,ITRDB,chil023
-38.37,-71.36,southamerica,NOPU,1650,1680,1995,ITRDB,chil024
-38.28,-71.2,southamerica,NOPU,1510,1704,1995,ITRDB,chil025
5.12,-55.14,southamerica,GOGL,14,1760,2016,ITRDB,sur001
63.4,-149.35,usa,PCGL,750,1554,1983,ITRDB,ak006
61.2,-149.35,usa,PCGL,100,1770,1983,ITRDB,ak007
60.3,-149.3,usa,PCSI,100,1664,1983,ITRDB,ak008
62.5,-143.55,usa,PCGL,600,1696,1983,ITRDB,ak009
61.5,-147.2,usa,PCGL,960,1654,1983,ITRDB,ak010
61.2,-145.15,usa,PCGL,300,1792,1983,ITRDB,ak011
62.5,-141.2,usa,PCGL,600,1795,1983,ITRDB,ak012
64.5,-148.1,usa,PCGL,99,1769,1983,ITRDB,ak013
58.03,-152.42,usa,PCSI,10,1690,1996,ITRDB,ak014
60.05,-148.58,usa,TSME,480,1543,1991,ITRDB,ak015
60.12,-149.35,usa,PCSI,480,1574,1988,ITRDB,ak016
59.37,-151.09,usa,PCSI,20,1719,1988,ITRDB,ak017
59.41,-151.25,usa,PCSI,20,1720,1988,ITRDB,ak018
59.39,-139.19,usa,PCSI,350,1821,1993,ITRDB,ak019
60.15,-143.58,usa,PCSI,310,1762,1992,ITRDB,ak022
59.22,-150.5,usa,PCSI,300,1615,1987,ITRDB,ak023
60.04,-148.5,usa,TSME,420,1514,1992,ITRDB,ak024
60.45,-148.27,usa,TSME,25,1450,1991,ITRDB,ak025
60.05,-150.35,usa,PCSI,70,1790,1988,ITRDB,ak026
60.49,-149.1,usa,TSME,400,1709,1990,ITRDB,ak027
60.5,-148.35,usa,TSME,300,1412,1991,ITRDB,ak028
60.07,-149.28,usa,TSME,305,1727,1989,ITRDB,ak029
60.22,-148.54,usa,TSME,400,1247,1991,ITRDB,ak030
67.56,-162.18,usa,PCGL,126,1524,1990,ITRDB,ak031
67.27,-154.03,usa,PCGL,716,1585,1990,ITRDB,ak032
68.38,-143.43,usa,PCGL,808,1296,1979,ITRDB,ak033
64.49,-163.42,usa,PCGL,61,1795,1997,ITRDB,ak034
63.15,-147.47,usa,PCGL,884,1642,1997,ITRDB,ak035
65.3,-145.2,usa,PCGL,945,1734,1997,ITRDB,ak036
65.3,-145.2,usa,PCGL,945,1833,1996,ITRDB,ak037
64.55,-163.4,usa,PCGL,150,1790,1999,ITRDB,ak038
63.16,-147.55,usa,PCGL,884,1697,1998,ITRDB,ak039
65.22,-146.37,usa,PCGL,884,1785,1999,ITRDB,ak040
65.22,-146.37,usa,PCGL,884,1775,1997,ITRDB,ak041
65.22,-145.56,usa,PCGL,945,1739,1996,ITRDB,ak042
65.22,-145.56,usa,PCGL,945,1713,1997,ITRDB,ak043
63.54,-148.4,usa,PCGL,762,1784,1996,ITRDB,ak044
63.54,-148.4,usa,PCGL,762,1774,1996,ITRDB,ak045
67.04,-159.37,usa,PCGL,100,978,1992,ITRDB,ak046
68.06,-141.06,usa,PCGL,100,1676,2002,ITRDB,ak047
67.07,-150.05,usa,PCGL,100,1725,2001,ITRDB,ak048
67.09,-150.05,usa,PCGL,100,1715,2001,ITRDB,ak049
67.09,-149.08,usa,PCGL,100,1731,2000,ITRDB,ak050
67.09,-149.08,usa,PCGL,100,1828,2001,ITRDB,ak051
67.08,-152.04,usa,PCGL,100,1730,2002,ITRDB,ak052
68.05,-143.08,usa,PCGL,100,1715,2000,ITRDB,ak053
63.06,-150,usa,PCGL,100,1735,2000,ITRDB,ak054
63.05,-148.08,usa,PCGL,100,1788,2002,ITRDB,ak055
63.07,-149,usa,PCGL,100,1735,2000,ITRDB,ak056
65.11,-162.12,usa,PCGL,168,1607,2002,ITRDB,ak057
65.11,-162.13,usa,PCGL,213,1406,2002,ITRDB,ak058
65.07,-162.11,usa,PCGL,282,1542,2002,ITRDB,ak059
65.13,-162.15,usa,PCGL,259,1621,2002,ITRDB,ak060
65.05,-162.11,usa,PCGL,282,1575,2002,ITRDB,ak061
65.12,-162.16,usa,PCGL,239,1358,2002,ITRDB,ak062
65.06,-162.09,usa,PCGL,229,1590,2002,ITRDB,ak063
65.05,-162.09,usa,PCGL,229,1611,2002,ITRDB,ak064
65.12,-162.12,usa,PCGL,168,1400,2002,ITRDB,ak065
65.13,-162.13,usa,PCGL,213,1533,2002,ITRDB,ak066
65.13,-162.13,usa,PCGL,229,1383,2002,ITRDB,ak067
65.05,-162.11,usa,PCGL,229,1550,2002,ITRDB,ak068
65.04,-162.14,usa,PCGL,244,1718,2002,ITRDB,ak069
65.11,-162.13,usa,PCGL,251,1556,2002,ITRDB,ak070
62.34,-142.2,usa,PCGL,1030,1517,1957,ITRDB,ak071
61.22,-142.41,usa,PCGL,995,1546,1997,ITRDB,ak073
62.22,-143.03,usa,PCGL,1167,1471,1997,ITRDB,ak074
61.09,-142.05,usa,PCGL,1030,1580,1998,ITRDB,ak075
62.05,-142.01,usa,PCGL,1006,1415,1994,ITRDB,ak076
62.33,-143.17,usa,PCGL,994,1559,1996,ITRDB,ak077
61.2,-142.43,usa,PCGL,1040,1557,1997,ITRDB,ak078
67.13,-150.16,usa,PCMA,405,1878,2005,ITRDB,ak079
67.21,-150.03,usa,PCMA,387,1861,2003,ITRDB,ak080
67.23,-150.06,usa,PCMA,385,1848,2004,ITRDB,ak081
67.32,-149.51,usa,PCMA,455,1815,2001,ITRDB,ak082
67.33,-149.5,usa,PCMA,443,1912,2001,ITRDB,ak083
67.34,-149.49,usa,PCMA,469,1912,2001,ITRDB,ak084
68.02,-149.41,usa,PCGL,810,1806,2005,ITRDB,ak085
60.29,-154.2,usa,PCGL,550,1627,2003,ITRDB,ak086
60.3,-153.53,usa,PCGL,580,1672,2003,ITRDB,ak087
60.58,-153.55,usa,PCGL,400,1769,2003,ITRDB,ak088
60.39,-154.01,usa,PCGL,580,1600,2003,ITRDB,ak089
60.38,-145.24,usa,TSME,450,1508,1992,ITRDB,ak090
61.03,-147.06,usa,TSME,90,1406,2002,ITRDB,ak091
59.37,-139.12,usa,TSME,205,1553,1993,ITRDB,ak092
61.03,-146.59,usa,TSME,200,1472,1999,ITRDB,ak093
60.27,-148.2,usa,TSME,100,873,1991,ITRDB,ak094
61.07,-147.03,usa,TSME,50,616,1876,ITRDB,ak095
61.03,-146.59,usa,TSME,200,616,2002,ITRDB,ak096
61.08,-142.04,usa,PCGL,876,1625,1998,ITRDB,ak097
55.2,-131.36,usa,TSME,815,1550,1999,ITRDB,ak098
61.04,-146.21,usa,TSME,500,1622,1989,ITRDB,ak099
59.36,-139.22,usa,PCSI,1,1934,1985,ITRDB,ak10
56.18,-132.17,usa,TSME,597,1550,2000,ITRDB,ak100
56.26,-132.19,usa,TSME,757,1343,1999,ITRDB,ak101
58.26,-135.36,usa,TSME,530,1380,1999,ITRDB,ak102
63.44,-149.11,usa,PCGL,930,1556,1990,ITRDB,ak103
67.58,-149.46,usa,PCGL,701,1303,2000,ITRDB,ak104
61.37,-141.22,usa,PCGL,1000,1533,1999,ITRDB,ak105
67.21,-149.28,usa,PCGL,,952,1979,ITRDB,ak106
61.05,-146.59,usa,TSME,250,1410,2000,ITRDB,ak107
67.55,-162.18,usa,PCGL,750,1524,1990,ITRDB,ak109
59.36,-139.22,usa,PCSI,1,1932,1985,ITRDB,ak11
67.05,-157.55,usa,PCGL,,980,1990,ITRDB,ak110
64,-147,usa,PCGL,,1556,1990,ITRDB,ak111
60.3,-146,usa,TSME,,1247,2002,ITRDB,ak112
67.3,-150,usa,PCGL,,952,2000,ITRDB,ak113
56,-132,usa,TSME,,1343,2000,ITRDB,ak114
65.1,-162.15,usa,PCGL,,1389,2001,ITRDB,ak115
62,-142,usa,PCGL,,1471,1999,ITRDB,ak116
58.27,-135.36,usa,CHNO,260,1566,2009,ITRDB,ak118
58.21,-135.34,usa,CHNO,150,1324,2009,ITRDB,ak119
57.37,-152.17,usa,PCSI,20,1731,1986,ITRDB,ak12
60.28,-148.21,usa,TSME,30,1034,1999,ITRDB,ak120
59.32,-139.44,usa,PCSI,10,1403,1995,ITRDB,ak121
63.49,-144.48,usa,PCGL,420,1835,2009,ITRDB,ak122
63.43,-144.09,usa,PCGL,437,1851,2009,ITRDB,ak123
64.1,-149.18,usa,PCGL,339,1827,2009,ITRDB,ak124
64.29,-146.58,usa,PCGL,245,1890,2009,ITRDB,ak125
64.48,-141.12,usa,PCGL,341,1854,2009,ITRDB,ak126
58.37,-135.52,usa,TSME,450,1535,2005,ITRDB,ak127
58.37,-135.52,usa,TSME,720,1562,2009,ITRDB,ak128
58.37,-135.52,usa,TSME,770,1618,2009,ITRDB,ak129
58.28,-134.01,usa,PCSI,8,1785,1986,ITRDB,ak13
58.18,-134.23,usa,TSME,540,1557,1999,ITRDB,ak130
58.23,-134.26,usa,TSME,220,1454,2010,ITRDB,ak131
65,-147.39,usa,PCMA,465,1908,2010,ITRDB,ak133
65,-147.39,usa,PCMA,431,1875,2010,ITRDB,ak134
65,-147.4,usa,PCMA,317,1895,2010,ITRDB,ak135
65,-147.4,usa,PCMA,300,1857,2012,ITRDB,ak136
59.33,-139.21,usa,PCSI,54,1576,1995,ITRDB,ak137
59.34,-139.21,usa,PCSI,39,1825,1996,ITRDB,ak138
59.32,-139.34,usa,PCSI,40,1784,1996,ITRDB,ak139
57.38,-152.2,usa,PCSI,1,1789,1986,ITRDB,ak14
59.33,-139.17,usa,PCSI,60,1522,1996,ITRDB,ak142
59.33,-139.17,usa,TSHE,60,1453,1996,ITRDB,ak143
59.32,-139.17,usa,PCSI,57,1526,1995,ITRDB,ak146
59.32,-139.17,usa,TSHE,57,1749,1996,ITRDB,ak147
67.29,-162.13,usa,PCGL,125,1855,2012,ITRDB,ak148
67.29,-162.13,usa,PCGL,120,1814,2012,ITRDB,ak149
62.17,-145.22,usa,PCSI,500,1854,1986,ITRDB,ak15
58.45,-135.59,usa,TSME,640,1552,2010,ITRDB,ak150
68.4,-149.26,usa,SAPC,717,1970,2015,ITRDB,ak151
68.37,-149.26,usa,SAPC,720,1965,2015,ITRDB,ak152
61.57,-149.12,usa,PCSI,3,1729,1986,ITRDB,ak16
57.36,-152.19,usa,PCSI,25,1721,1986,ITRDB,ak17
59.31,-139.42,usa,PCSI,15,1807,1986,ITRDB,ak18
55.29,-133.08,usa,PCSI,20,1599,1986,ITRDB,ak19
59.31,-139.42,usa,PCSI,15,1655,1986,ITRDB,ak2
61.4,-144.4,usa,PCMA,150,1616,1986,ITRDB,ak20
60.31,-145.28,usa,PCSI,14,1672,1986,ITRDB,ak21
59.21,-135.46,usa,PCSI,45,1828,1986,ITRDB,ak22
58.4,-134.54,usa,PCSI,25,1824,1986,ITRDB,ak23
58.28,-134.01,usa,PCSI,30,1758,1986,ITRDB,ak24
63.14,-143.1,usa,PCSI,630,1807,1986,ITRDB,ak3
58.26,-134.01,usa,PCSI,1,1895,1986,ITRDB,ak4
58.26,-133.59,usa,PCSI,2,1848,1986,ITRDB,ak5
57.08,-135.23,usa,PCSI,5,1605,1986,ITRDB,ak6
59.36,-139.22,usa,PCSI,18,1828,1986,ITRDB,ak7
59.36,-139.22,usa,PCSI,3,1923,1986,ITRDB,ak8
59.36,-139.22,usa,PCSI,3,1885,1985,ITRDB,ak9
31.01,-87.15,usa,PIPA,63,1814,1995,ITRDB,al002
33.49,-85.42,usa,PIPA,306,1583,2006,ITRDB,al003
35.39,-93.04,usa,PINE,1850,-9304,1973,ITRDB,ar009
34.48,-92.56,usa,PIEC,305,1667,1980,ITRDB,ar027
35.09,-91.18,usa,TADI,55,1019,1980,ITRDB,ar050
35.38,-90.27,usa,TADI,65,1321,1990,ITRDB,ar054
36.04,-93.18,usa,JUVI,550,1359,1992,ITRDB,ar055
36.04,-93.18,usa,QUST,550,1670,1992,ITRDB,ar056
36.04,-93.11,usa,QUST,335,1620,1993,ITRDB,ar057
36.06,-94.08,usa,QUST,440,1679,1992,ITRDB,ar058
35.59,-94,usa,QUAL,380,1625,1993,ITRDB,ar059
36.18,-92.12,usa,QUST,200,1637,1993,ITRDB,ar060
36.56,-92.52,usa,QUST,580,1692,1993,ITRDB,ar061
36.12,-93.08,usa,QUST,400,1620,1866,ITRDB,ar062
36.04,-92.15,usa,PIEC,274,1743,1980,ITRDB,ar063
34.15,-94.1,usa,JUVI,229,1658,1991,ITRDB,ar064
34.38,-93.38,usa,JUVI,201,1762,1991,ITRDB,ar065
36.04,-93.15,usa,JUVI,366,1641,1988,ITRDB,ar066
36.12,-92.22,usa,PIEC,274,1764,1976,ITRDB,ar067
35.58,-93.13,usa,QUSP,999,1676,1903,ITRDB,ar068
36.13,-92.17,usa,PIEC,130,1672,1827,ITRDB,ar069
32.33,-93.17,usa,JUVI,191,1480,1991,ITRDB,ar070
35.5,-94,usa,QUST,999,1625,1991,ITRDB,ar072
34.37,-93.43,usa,JUVI,223,1729,1991,ITRDB,ar073
35.41,-93.18,usa,PIEC,500,1600,2003,ITRDB,ar074
33.12,-91.15,usa,TADI,30,1538,1882,ITRDB,ar075
34.27,-93.3,usa,PIEC,248,1913,2009,ITRDB,ar076
35.03,-93.53,usa,PIEC,154,1941,2008,ITRDB,ar077
35.01,-94.03,usa,PIEC,147,1946,2009,ITRDB,ar078
35,-94.03,usa,PIEC,244,1943,2009,ITRDB,ar079
34.44,-93.27,usa,PIEC,260,1939,2007,ITRDB,ar080
34.4,-93.28,usa,PIEC,218,1887,2007,ITRDB,ar081
35,-93.51,usa,PIEC,231,1923,2007,ITRDB,ar082
34.33,-93.38,usa,PIEC,203,1905,2004,ITRDB,ar083
34.53,-111.34,usa,PINE,2050,1728,1985,ITRDB,az509
35.3,111.4,usa,PINE,3535,548,1983,ITRDB,az510
33.42,-109.14,usa,PIPO,2392,1570,1986,ITRDB,az513
33.48,-109.19,usa,PSME,2438,1580,1987,ITRDB,az514
32.25,-110.44,usa,PSME,2484,1610,1987,ITRDB,az515
32.12,-110.33,usa,PIED,2286,1720,1987,ITRDB,az516
34.53,-111.49,usa,PIED,1377,1630,1986,ITRDB,az517
33.28,-109.29,usa,PIED,1694,1640,1987,ITRDB,az518
32.23,-110.41,usa,PSME,2194,1550,1986,ITRDB,az519
32.23,-110.41,usa,PIPO,2194,1460,1986,ITRDB,az520
35.16,-111.45,usa,PIPO,2255,1550,1987,ITRDB,az521
34.23,-110.25,usa,PIPO,1969,1660,1986,ITRDB,az522
34.04,-110.37,usa,PIPO,1798,1700,1985,ITRDB,az523
32.13,-110.33,usa,PIPO,2535,1690,1987,ITRDB,az524
32.13,-110.33,usa,PIST,2535,1720,1987,ITRDB,az525
31.42,-110.52,usa,PIPO,2133,1720,1987,ITRDB,az526
34.19,-110.46,usa,PIPO,2362,1630,1986,ITRDB,az527
32.39,-109.49,usa,PIPO,2346,1770,1987,ITRDB,az528
32.13,-110.33,usa,ABCO,2441,1780,1987,ITRDB,az529
32.13,-110.33,usa,PIPO,2441,1720,1987,ITRDB,az530
32.13,-110.33,usa,PSME,2441,1640,1987,ITRDB,az531
32.13,-110.33,usa,PIST,2441,1700,1987,ITRDB,az532
33.54,-111.24,usa,PIPO,2133,1570,1987,ITRDB,az533
31.56,-109.16,usa,PSME,2286,1650,1986,ITRDB,az534
35.19,-111.43,usa,PSME,2682,1770,1987,ITRDB,az535
32.41,-109.53,usa,PSME,2727,1610,1986,ITRDB,az536
32,-109.2,usa,PSME,1828,1640,1987,ITRDB,az537
34.43,-111.3,usa,PIPO,1965,1670,1986,ITRDB,az538
35.23,-111.32,usa,PIPO,2225,1630,1986,ITRDB,az539
32,-109.2,usa,PIPO,1828,1640,1987,ITRDB,az540
33.25,-109.22,usa,PIPO,2316,1660,1987,ITRDB,az541
34.15,-109.56,usa,PIPO,2072,1630,1986,ITRDB,az542
35.3,-111.5,usa,PIPO,2194,1600,1986,ITRDB,az543
31.43,-110.5,usa,PSME,2407,1600,1986,ITRDB,az544
32.12,-110.33,usa,PIPO,2362,1660,1987,ITRDB,az545
32.13,-110.33,usa,PIST,2362,1670,1987,ITRDB,az546
35.1,-111.31,usa,PIPO,2057,1420,1987,ITRDB,az547
35.1,-111.31,usa,PSME,2026,1680,1986,ITRDB,az548
32.42,-109.55,usa,PISF,2896,1249,1991,ITRDB,az550
31.51,-109.18,usa,PSME,2790,1703,1983,ITRDB,az551
31.51,-109.18,usa,PCEN,2790,1828,1983,ITRDB,az552
35.26,-111.41,usa,PCEN,3150,1453,1983,ITRDB,az553
33.58,-109.33,usa,PSME,2940,1556,1983,ITRDB,az554
32.27,-110.47,usa,PSME,2700,1568,1983,ITRDB,az555
32.27,-110.47,usa,PSME,2550,1321,1998,ITRDB,az557
32.42,-109.55,usa,PSME,3025,1607,1999,ITRDB,az558
32.43,-109.55,usa,PSME,3020,1571,2001,ITRDB,az559
36.08,-111.53,usa,PIPO,2800,1800,1995,ITRDB,az560
36.07,-111.52,usa,PIPO,2700,1800,1996,ITRDB,az561
36.06,-111.52,usa,PIPO,2200,1757,1995,ITRDB,az562
36.51,-112.01,usa,PIED,1800,1535,1999,ITRDB,az563
35.14,-111.34,usa,PIPO,2000,1931,2003,ITRDB,az564
35.04,-113.53,usa,PIPO,1893,1598,2008,ITRDB,az565
32.23,-110.41,usa,PSME,1877,1698,2009,ITRDB,az566
32.23,-110.41,usa,PIPO,1877,1837,2009,ITRDB,az567
33.48,-109.19,usa,PSME,2434,1565,2008,ITRDB,az568
33.48,-109.19,usa,PIPO,2434,1656,2008,ITRDB,az569
36.05,-109.21,usa,PIED,,1,1990,ITRDB,az570
32.38,-110.18,usa,PSME,2074,1652,2008,ITRDB,az571
35.24,-111.35,usa,PIPO,,570,1987,ITRDB,az572
31.44,-110.5,usa,PSME,2278,1628,2008,ITRDB,az573
31.43,-110.5,usa,PSME,2385,1490,2008,ITRDB,az574
35.16,-111.45,usa,PIPO,2260,1815,2008,ITRDB,az575
36.11,-110.3,usa,PIED,,500,1983,ITRDB,az578
32.37,-109.49,usa,PSME,2667,1626,2008,ITRDB,az579
31.55,-109.16,usa,PSME,2316,1608,2010,ITRDB,az580
32.35,-110.17,usa,PSME,2252,1605,2008,ITRDB,az581
35.05,-113.54,usa,PSME,2300,1797,2008,ITRDB,az582
32,-109.2,usa,PSME,1828,1618,2010,ITRDB,az583
32.27,-110.47,usa,PSME,,1150,1998,ITRDB,az584
32,-109.2,usa,PIPO,1828,1576,2010,ITRDB,az585
32.08,-110.31,usa,PSME,2205,1591,2008,ITRDB,az586
32.27,-110.47,usa,PSME,2746,1536,2009,ITRDB,az587
31.28,-110.21,usa,PSME,1812,1630,2009,ITRDB,az588
36.41,-110.32,usa,PSME,,340,2008,ITRDB,az589
34,-109.23,usa,PSME,2969,1458,2008,ITRDB,az590
35.1,-111.31,usa,PSME,1995,1645,2010,ITRDB,az591
35.1,-111.31,usa,PIPO,1995,1528,2010,ITRDB,az592
32.43,-109.55,usa,PSME,3014,1464,2008,ITRDB,az593
32.42,-109.55,usa,PISF,,1249,2001,ITRDB,az594
34.07,-116.49,usa,PIFL,3048,-42,1970,ITRDB,ca051
36.02,-118.11,usa,PIJE,2024,1607,1981,ITRDB,ca514
41.09,-120.34,usa,PIJE,1811,1653,1980,ITRDB,ca520
41.2,-122.31,usa,PIJE,2134,1388,1981,ITRDB,ca523
41.1,-122.02,usa,PIPO,1463,1661,1981,ITRDB,ca524
41.3,-121.1,usa,PIPO,1448,1627,1979,ITRDB,ca525
41.11,-120.07,usa,PIPO,2195,1526,1979,ITRDB,ca526
40.13,-120.55,usa,PIPO,1768,1623,1979,ITRDB,ca527
40.02,-122.52,usa,PIBA,2460,1177,1988,ITRDB,ca555
37.1,-118.28,usa,PICO,2850,1548,1983,ITRDB,ca556
40.27,-121.31,usa,TSME,2550,1525,1983,ITRDB,ca557
40.45,-123.4,usa,PSME,1560,1642,1983,ITRDB,ca558
39.06,-119.16,usa,ABMA,2280,1712,1983,ITRDB,ca559
37.48,-119.15,usa,PICO,3000,1513,1983,ITRDB,ca560
36.34,-118.45,usa,PILA,1848,1880,1990,ITRDB,ca561
36.37,-118.48,usa,PIJE,2394,1880,1990,ITRDB,ca562
36.37,-118.48,usa,ABMA,2387,1880,1990,ITRDB,ca563
36.37,-118.48,usa,ABCO,2396,1880,1990,ITRDB,ca564
36.33,-118.49,usa,QUCF,1670,1880,1990,ITRDB,ca565
36.34,-118.48,usa,LIDE,1640,1880,1990,ITRDB,ca566
37.52,-119.23,usa,TSME,2702,1880,1990,ITRDB,ca567
36.34,-118.47,usa,PIPO,1712,1880,1990,ITRDB,ca568
36.34,-118.48,usa,PILA,1644,1880,1990,ITRDB,ca569
36.34,-118.48,usa,ABCO,1641,1880,1990,ITRDB,ca570
36.34,-118.45,usa,LIDE,2013,1880,1990,ITRDB,ca571
37.49,-119.33,usa,PIJE,2498,1880,1990,ITRDB,ca572
37.46,-119.46,usa,PIJE,2149,1880,1990,ITRDB,ca573
37.46,-119.46,usa,ABMA,2183,1880,1990,ITRDB,ca574
37.46,-119.46,usa,PILA,2134,1880,1990,ITRDB,ca575
37.46,-119.46,usa,ABCO,2180,1880,1990,ITRDB,ca576
37.48,-119.52,usa,QUCF,1579,1880,1990,ITRDB,ca577
37.48,-119.52,usa,PIPO,1730,1880,1990,ITRDB,ca578
37.48,-119.52,usa,PILA,1722,1880,1990,ITRDB,ca579
